timestamps,departure_terminal,arrival_terminal,scheduled_departure,actual_departure,Actual_Arrival,TransitTime,seconds_late
2013-02-28 10:25:00,Bainbridge,Colman,25:00.0,24:36.0,50:40.0,26.0,-24.0
2013-02-28 11:30:00,Bainbridge,Colman,30:00.0,30:44.0,01:36.0,31.0,44.0
2013-02-28 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:12.0,32.0,0.0
2013-02-28 13:10:00,Bainbridge,Colman,10:00.0,10:44.0,40:40.0,30.0,44.0
2013-02-28 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,38:23.0,33.0,0.0
2013-02-28 14:55:00,Bainbridge,Colman,55:00.0,57:24.0,26:51.0,29.0,144.0
2013-02-28 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,21:25.0,31.0,0.0
2013-02-28 16:35:00,Bainbridge,Colman,35:00.0,35:52.0,05:11.0,30.0,52.0
2013-02-28 17:30:00,Bainbridge,Colman,30:00.0,30:44.0,03:38.0,33.0,44.0
2013-02-28 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:49.0,30.0,0.0
2013-02-28 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:43.0,31.0,0.0
2013-02-28 20:10:00,Bainbridge,Colman,10:00.0,11:13.0,41:26.0,30.0,73.0
2013-02-28 20:55:00,Bainbridge,Colman,55:00.0,55:31.0,27:15.0,32.0,31.0
2013-02-28 21:45:00,Bainbridge,Colman,45:00.0,46:09.0,19:56.0,33.0,69.0
2013-02-28 22:35:00,Bainbridge,Colman,35:00.0,37:49.0,07:55.0,30.0,169.0
2013-03-01 00:55:00,Bainbridge,Colman,55:00.0,57:24.0,29:09.0,32.0,144.0
2013-03-01 04:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:15.0,30.0,0.0
2013-03-01 05:20:00,Bainbridge,Colman,20:00.0,20:00.0,48:15.0,28.0,0.0
2013-03-01 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:53.0,29.0,0.0
2013-03-01 07:05:00,Bainbridge,Colman,05:00.0,05:26.0,36:10.0,31.0,26.0
2013-03-01 07:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:41.0,30.0,0.0
2013-03-01 08:45:00,Bainbridge,Colman,45:00.0,46:25.0,16:55.0,30.0,85.0
2013-03-01 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,09:56.0,29.0,0.0
2013-03-01 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:01.0,32.0,0.0
2013-03-01 11:30:00,Bainbridge,Colman,30:00.0,30:45.0,01:11.0,31.0,45.0
2013-03-01 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:42.0,30.0,0.0
2013-03-01 13:10:00,Bainbridge,Colman,10:00.0,12:19.0,40:51.0,28.0,139.0
2013-03-01 14:05:00,Bainbridge,Colman,05:00.0,05:25.0,36:36.0,31.0,25.0
2013-03-01 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:23.0,29.0,0.0
2013-03-01 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,21:09.0,31.0,0.0
2013-03-01 16:35:00,Bainbridge,Colman,35:00.0,35:36.0,04:17.0,29.0,36.0
2013-03-01 17:30:00,Bainbridge,Colman,30:00.0,31:18.0,03:06.0,32.0,78.0
2013-03-01 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,02:52.0,32.0,0.0
2013-03-01 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:54.0,31.0,0.0
2013-03-01 20:10:00,Bainbridge,Colman,10:00.0,17:04.0,50:11.0,33.0,424.0
2013-03-01 20:55:00,Bainbridge,Colman,55:00.0,55:30.0,28:43.0,33.0,30.0
2013-03-01 21:45:00,Bainbridge,Colman,45:00.0,48:17.0,25:09.0,37.0,197.0
2013-03-01 22:35:00,Bainbridge,Colman,35:00.0,38:07.0,08:39.0,30.0,187.0
2013-03-02 00:55:00,Bainbridge,Colman,55:00.0,00:14.0,30:31.0,30.0,314.0
2013-03-02 05:20:00,Bainbridge,Colman,20:00.0,20:19.0,51:52.0,31.0,19.0
2013-03-02 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:44.0,31.0,0.0
2013-03-02 07:55:00,Bainbridge,Colman,55:00.0,56:51.0,32:31.0,36.0,111.0
2013-03-02 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:07.0,31.0,0.0
2013-03-02 09:35:00,Bainbridge,Colman,35:00.0,38:14.0,09:15.0,31.0,194.0
2013-03-02 10:25:00,Bainbridge,Colman,25:00.0,31:53.0,04:49.0,33.0,413.0
2013-03-02 11:30:00,Bainbridge,Colman,30:00.0,31:30.0,01:46.0,30.0,90.0
2013-03-02 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,53:34.0,33.0,0.0
2013-03-02 13:10:00,Bainbridge,Colman,10:00.0,12:29.0,45:08.0,33.0,149.0
2013-03-02 14:05:00,Bainbridge,Colman,05:00.0,05:37.0,36:17.0,31.0,37.0
2013-03-02 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:47.0,29.0,0.0
2013-03-02 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,21:50.0,31.0,0.0
2013-03-02 16:35:00,Bainbridge,Colman,35:00.0,35:32.0,06:33.0,31.0,32.0
2013-03-02 17:30:00,Bainbridge,Colman,30:00.0,32:59.0,06:19.0,34.0,179.0
2013-03-02 18:30:00,Bainbridge,Colman,30:00.0,30:28.0,00:42.0,30.0,28.0
2013-03-02 19:10:00,Bainbridge,Colman,10:00.0,12:25.0,49:45.0,37.0,145.0
2013-03-02 20:10:00,Bainbridge,Colman,10:00.0,10:27.0,42:29.0,32.0,27.0
2013-03-02 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:49.0,31.0,0.0
2013-03-02 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:17.0,31.0,0.0
2013-03-02 22:30:00,Bainbridge,Colman,30:00.0,30:36.0,01:51.0,31.0,36.0
2013-03-03 00:00:00,Bainbridge,Colman,00:00.0,00:00.0,30:59.0,30.0,0.0
2013-03-03 01:25:00,Bainbridge,Colman,25:00.0,26:54.0,58:35.0,32.0,114.0
2013-03-03 05:20:00,Bainbridge,Colman,20:00.0,20:13.0,53:43.0,33.0,13.0
2013-03-03 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,38:03.0,33.0,0.0
2013-03-03 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:03.0,31.0,0.0
2013-03-03 09:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:54.0,29.0,0.0
2013-03-03 10:25:00,Bainbridge,Colman,25:00.0,26:55.0,57:35.0,31.0,115.0
2013-03-03 11:30:00,Bainbridge,Colman,30:00.0,29:26.0,01:02.0,32.0,-34.0
2013-03-03 12:20:00,Bainbridge,Colman,20:00.0,21:07.0,53:49.0,32.0,67.0
2013-03-03 13:10:00,Bainbridge,Colman,10:00.0,15:55.0,45:41.0,30.0,355.0
2013-03-03 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:53.0,31.0,0.0
2013-03-03 14:55:00,Bainbridge,Colman,55:00.0,55:45.0,25:25.0,30.0,45.0
2013-03-03 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,23:24.0,33.0,0.0
2013-03-03 16:35:00,Bainbridge,Colman,35:00.0,35:54.0,05:21.0,30.0,54.0
2013-03-03 17:30:00,Bainbridge,Colman,30:00.0,32:04.0,04:57.0,32.0,124.0
2013-03-03 18:30:00,Bainbridge,Colman,30:00.0,31:32.0,02:31.0,31.0,92.0
2013-03-03 19:10:00,Bainbridge,Colman,10:00.0,11:14.0,44:05.0,33.0,74.0
2013-03-03 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:27.0,29.0,0.0
2013-03-03 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:19.0,31.0,0.0
2013-03-03 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:17.0,30.0,0.0
2013-03-03 22:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:22.0,30.0,0.0
2013-03-04 00:00:00,Bainbridge,Colman,00:00.0,00:00.0,31:29.0,31.0,0.0
2013-03-04 01:25:00,Bainbridge,Colman,25:00.0,25:08.0,56:37.0,31.0,8.0
2013-03-04 04:45:00,Bainbridge,Colman,45:00.0,45:22.0,18:18.0,33.0,22.0
2013-03-04 05:20:00,Bainbridge,Colman,20:00.0,21:19.0,52:31.0,31.0,79.0
2013-03-04 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:36.0,31.0,0.0
2013-03-04 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:39.0,31.0,0.0
2013-03-04 07:55:00,Bainbridge,Colman,55:00.0,55:54.0,28:28.0,33.0,54.0
2013-03-04 08:45:00,Bainbridge,Colman,45:00.0,45:14.0,14:57.0,29.0,14.0
2013-03-04 09:40:00,Bainbridge,Colman,40:00.0,40:08.0,11:29.0,31.0,8.0
2013-03-04 10:25:00,Bainbridge,Colman,25:00.0,24:31.0,56:01.0,32.0,-29.0
2013-03-04 11:30:00,Bainbridge,Colman,30:00.0,30:26.0,00:55.0,30.0,26.0
2013-03-04 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:29.0,30.0,0.0
2013-03-04 13:10:00,Bainbridge,Colman,10:00.0,10:51.0,39:57.0,29.0,51.0
2013-03-04 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:00.0,31.0,0.0
2013-03-04 14:55:00,Bainbridge,Colman,55:00.0,54:41.0,24:19.0,30.0,-19.0
2013-03-04 15:50:00,Bainbridge,Colman,50:00.0,50:33.0,21:38.0,31.0,33.0
2013-03-04 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:43.0,29.0,0.0
2013-03-04 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:54.0,30.0,0.0
2013-03-04 18:30:00,Bainbridge,Colman,30:00.0,32:16.0,03:05.0,31.0,136.0
2013-03-04 19:10:00,Bainbridge,Colman,10:00.0,09:32.0,44:43.0,35.0,-28.0
2013-03-04 20:10:00,Bainbridge,Colman,10:00.0,09:53.0,41:48.0,32.0,-7.0
2013-03-04 20:55:00,Bainbridge,Colman,55:00.0,56:10.0,31:54.0,35.0,70.0
2013-03-04 21:45:00,Bainbridge,Colman,45:00.0,43:49.0,18:57.0,35.0,-71.0
2013-03-04 22:35:00,Bainbridge,Colman,35:00.0,35:09.0,06:18.0,31.0,9.0
2013-03-05 00:55:00,Bainbridge,Colman,55:00.0,55:42.0,25:59.0,30.0,42.0
2013-03-05 04:45:00,Bainbridge,Colman,45:00.0,43:43.0,17:36.0,34.0,-77.0
2013-03-05 05:20:00,Bainbridge,Colman,20:00.0,19:28.0,52:15.0,33.0,-32.0
2013-03-05 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:33.0,31.0,0.0
2013-03-05 07:05:00,Bainbridge,Colman,05:00.0,05:30.0,37:18.0,32.0,30.0
2013-03-05 07:55:00,Bainbridge,Colman,55:00.0,56:26.0,29:06.0,33.0,86.0
2013-03-05 08:45:00,Bainbridge,Colman,45:00.0,45:47.0,13:01.0,28.0,47.0
2013-03-05 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,11:35.0,31.0,0.0
2013-03-05 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,57:22.0,32.0,0.0
2013-03-05 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,59:32.0,29.0,0.0
2013-03-05 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:45.0,31.0,0.0
2013-03-05 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:03.0,29.0,0.0
2013-03-05 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:03.0,31.0,0.0
2013-03-05 14:55:00,Bainbridge,Colman,55:00.0,55:24.0,25:34.0,30.0,24.0
2013-03-05 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,19:34.0,29.0,0.0
2013-03-05 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,03:51.0,28.0,0.0
2013-03-05 17:30:00,Bainbridge,Colman,30:00.0,34:13.0,05:05.0,31.0,253.0
2013-03-05 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:42.0,30.0,0.0
2013-03-05 19:10:00,Bainbridge,Colman,10:00.0,10:58.0,45:15.0,35.0,58.0
2013-03-05 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,42:30.0,32.0,0.0
2013-03-05 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,30:28.0,35.0,0.0
2013-03-05 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,17:43.0,32.0,0.0
2013-03-05 22:35:00,Bainbridge,Colman,35:00.0,35:27.0,06:52.0,31.0,27.0
2013-03-06 00:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:17.0,31.0,0.0
2013-03-06 04:45:00,Bainbridge,Colman,45:00.0,48:12.0,15:49.0,27.0,192.0
2013-03-06 05:20:00,Bainbridge,Colman,20:00.0,19:03.0,47:59.0,28.0,-57.0
2013-03-06 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:22.0,30.0,0.0
2013-03-06 07:05:00,Bainbridge,Colman,05:00.0,07:25.0,37:35.0,30.0,145.0
2013-03-06 07:55:00,Bainbridge,Colman,55:00.0,55:25.0,27:57.0,32.0,25.0
2013-03-06 08:45:00,Bainbridge,Colman,45:00.0,45:39.0,15:45.0,30.0,39.0
2013-03-06 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,10:15.0,30.0,0.0
2013-03-06 10:25:00,Bainbridge,Colman,25:00.0,26:51.0,56:51.0,30.0,111.0
2013-03-06 11:30:00,Bainbridge,Colman,30:00.0,30:05.0,59:25.0,29.0,5.0
2013-03-06 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,50:49.0,30.0,0.0
2013-03-06 13:10:00,Bainbridge,Colman,10:00.0,10:53.0,40:22.0,30.0,53.0
2013-03-06 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:29.0,31.0,0.0
2013-03-06 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,24:03.0,29.0,0.0
2013-03-06 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,21:51.0,31.0,0.0
2013-03-06 16:35:00,Bainbridge,Colman,35:00.0,35:06.0,05:46.0,30.0,6.0
2013-03-06 17:30:00,Bainbridge,Colman,30:00.0,32:37.0,05:06.0,33.0,157.0
2013-03-06 18:30:00,Bainbridge,Colman,30:00.0,30:31.0,03:48.0,33.0,31.0
2013-03-06 19:10:00,Bainbridge,Colman,10:00.0,10:37.0,45:31.0,35.0,37.0
2013-03-06 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:32.0,31.0,0.0
2013-03-06 20:55:00,Bainbridge,Colman,55:00.0,57:10.0,32:05.0,35.0,130.0
2013-03-06 21:45:00,Bainbridge,Colman,45:00.0,45:44.0,19:54.0,34.0,44.0
2013-03-06 22:35:00,Bainbridge,Colman,35:00.0,35:00.0,07:48.0,32.0,0.0
2013-03-07 00:55:00,Bainbridge,Colman,55:00.0,55:32.0,28:38.0,33.0,32.0
2013-03-07 04:45:00,Bainbridge,Colman,45:00.0,47:15.0,17:27.0,30.0,135.0
2013-03-07 05:20:00,Bainbridge,Colman,20:00.0,20:02.0,49:48.0,29.0,2.0
2013-03-07 06:20:00,Bainbridge,Colman,20:00.0,22:14.0,52:11.0,30.0,134.0
2013-03-07 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,35:59.0,30.0,0.0
2013-03-07 07:55:00,Bainbridge,Colman,55:00.0,58:45.0,27:55.0,29.0,225.0
2013-03-07 08:45:00,Bainbridge,Colman,45:00.0,46:47.0,17:42.0,31.0,107.0
2013-03-07 09:40:00,Bainbridge,Colman,40:00.0,43:23.0,14:14.0,31.0,203.0
2013-03-07 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:34.0,30.0,0.0
2013-03-07 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:13.0,31.0,0.0
2013-03-07 12:20:00,Bainbridge,Colman,20:00.0,20:24.0,53:42.0,33.0,24.0
2013-03-07 13:10:00,Bainbridge,Colman,10:00.0,11:02.0,41:48.0,30.0,62.0
2013-03-07 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:53.0,31.0,0.0
2013-03-07 14:55:00,Bainbridge,Colman,55:00.0,55:37.0,33:24.0,38.0,37.0
2013-03-07 15:50:00,Bainbridge,Colman,50:00.0,50:30.0,22:13.0,32.0,30.0
2013-03-07 16:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:45.0,30.0,0.0
2013-03-07 17:30:00,Bainbridge,Colman,30:00.0,32:22.0,04:36.0,32.0,142.0
2013-03-07 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:28.0,31.0,0.0
2013-03-07 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:51.0,31.0,0.0
2013-03-07 20:10:00,Bainbridge,Colman,10:00.0,10:50.0,41:29.0,31.0,50.0
2013-03-07 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,27:09.0,32.0,0.0
2013-03-07 21:45:00,Bainbridge,Colman,45:00.0,46:28.0,20:48.0,34.0,88.0
2013-03-07 22:35:00,Bainbridge,Colman,35:00.0,36:34.0,08:04.0,32.0,94.0
2013-03-08 00:55:00,Bainbridge,Colman,55:00.0,59:53.0,31:35.0,32.0,293.0
2013-03-08 04:45:00,Bainbridge,Colman,45:00.0,47:09.0,16:41.0,29.0,129.0
2013-03-08 05:20:00,Bainbridge,Colman,20:00.0,21:35.0,52:14.0,31.0,95.0
2013-03-08 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:54.0,29.0,0.0
2013-03-08 07:05:00,Bainbridge,Colman,05:00.0,05:02.0,36:12.0,31.0,2.0
2013-03-08 07:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:00.0,30.0,0.0
2013-03-08 08:45:00,Bainbridge,Colman,45:00.0,46:38.0,18:18.0,32.0,98.0
2013-03-08 09:40:00,Bainbridge,Colman,40:00.0,40:00.0,09:19.0,29.0,0.0
2013-03-08 10:25:00,Bainbridge,Colman,25:00.0,25:30.0,56:32.0,31.0,30.0
2013-03-08 11:30:00,Bainbridge,Colman,30:00.0,30:03.0,00:31.0,30.0,3.0
2013-03-08 12:20:00,Bainbridge,Colman,20:00.0,21:04.0,52:57.0,31.0,64.0
2013-03-08 13:10:00,Bainbridge,Colman,10:00.0,10:37.0,41:13.0,31.0,37.0
2013-03-08 14:05:00,Bainbridge,Colman,05:00.0,05:09.0,36:43.0,31.0,9.0
2013-03-08 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:44.0,30.0,0.0
2013-03-08 15:50:00,Bainbridge,Colman,50:00.0,50:39.0,21:28.0,31.0,39.0
2013-03-08 16:35:00,Bainbridge,Colman,35:00.0,37:36.0,09:07.0,32.0,156.0
2013-03-08 17:30:00,Bainbridge,Colman,30:00.0,33:59.0,05:22.0,32.0,239.0
2013-03-08 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:09.0,31.0,0.0
2013-03-08 19:10:00,Bainbridge,Colman,10:00.0,13:27.0,44:54.0,31.0,207.0
2013-03-08 20:10:00,Bainbridge,Colman,10:00.0,11:51.0,44:44.0,33.0,111.0
2013-03-08 20:55:00,Bainbridge,Colman,55:00.0,56:25.0,27:12.0,31.0,85.0
2013-03-08 21:45:00,Bainbridge,Colman,45:00.0,45:12.0,20:18.0,35.0,12.0
2013-03-08 22:35:00,Bainbridge,Colman,35:00.0,38:09.0,09:37.0,31.0,189.0
2013-03-09 00:55:00,Bainbridge,Colman,55:00.0,00:20.0,31:11.0,31.0,320.0
2013-03-09 05:20:00,Bainbridge,Colman,20:00.0,21:17.0,54:32.0,33.0,77.0
2013-03-09 07:05:00,Bainbridge,Colman,05:00.0,05:37.0,38:02.0,33.0,37.0
2013-03-09 07:55:00,Bainbridge,Colman,55:00.0,55:46.0,26:12.0,31.0,46.0
2013-03-09 08:45:00,Bainbridge,Colman,45:00.0,45:22.0,15:24.0,30.0,22.0
2013-03-09 09:35:00,Bainbridge,Colman,35:00.0,35:00.0,04:30.0,29.0,0.0
2013-03-09 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:54.0,30.0,0.0
2013-03-09 11:30:00,Bainbridge,Colman,30:00.0,31:38.0,01:41.0,30.0,98.0
2013-03-09 12:20:00,Bainbridge,Colman,20:00.0,21:32.0,54:05.0,33.0,92.0
2013-03-09 13:10:00,Bainbridge,Colman,10:00.0,15:39.0,45:16.0,30.0,339.0
2013-03-09 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:39.0,31.0,0.0
2013-03-09 14:55:00,Bainbridge,Colman,55:00.0,02:06.0,32:17.0,30.0,426.0
2013-03-09 15:50:00,Bainbridge,Colman,50:00.0,55:36.0,27:21.0,32.0,336.0
2013-03-09 16:35:00,Bainbridge,Colman,35:00.0,41:03.0,12:35.0,31.0,363.0
2013-03-09 17:30:00,Bainbridge,Colman,30:00.0,41:36.0,33:33.0,52.0,696.0
2013-03-09 18:30:00,Bainbridge,,30:00.0,,,,
2013-03-09 19:10:00,Bainbridge,Colman,10:00.0,25:18.0,57:12.0,32.0,918.0
2013-03-09 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:57.0,30.0,0.0
2013-03-09 20:55:00,Bainbridge,Colman,55:00.0,03:46.0,34:20.0,31.0,526.0
2013-03-09 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:32.0,31.0,0.0
2013-03-09 22:30:00,Bainbridge,Colman,30:00.0,35:44.0,06:35.0,31.0,344.0
2013-03-10 00:00:00,Bainbridge,,00:00.0,,,,
2013-03-10 01:25:00,Bainbridge,Colman,25:00.0,31:06.0,02:52.0,91.0,366.0
2013-03-10 05:20:00,Bainbridge,Colman,20:00.0,20:41.0,53:41.0,33.0,41.0
2013-03-10 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:41.0,31.0,0.0
2013-03-10 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,17:14.0,32.0,0.0
2013-03-10 09:35:00,Bainbridge,Colman,35:00.0,35:00.0,05:59.0,30.0,0.0
2013-03-10 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:39.0,30.0,0.0
2013-03-10 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:19.0,31.0,0.0
2013-03-10 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,51:48.0,31.0,0.0
2013-03-10 13:10:00,Bainbridge,Colman,10:00.0,13:11.0,44:31.0,31.0,191.0
2013-03-10 14:05:00,Bainbridge,Colman,05:00.0,06:33.0,38:07.0,32.0,93.0
2013-03-10 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,27:08.0,32.0,0.0
2013-03-10 15:50:00,Bainbridge,Colman,50:00.0,50:00.0,21:16.0,31.0,0.0
2013-03-10 16:35:00,Bainbridge,Colman,35:00.0,35:11.0,05:15.0,30.0,11.0
2013-03-10 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:47.0,31.0,0.0
2013-03-10 18:30:00,Bainbridge,Colman,30:00.0,30:00.0,01:27.0,31.0,0.0
2013-03-10 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:53.0,30.0,0.0
2013-03-10 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:14.0,30.0,0.0
2013-03-10 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,26:25.0,31.0,0.0
2013-03-10 21:45:00,Bainbridge,Colman,45:00.0,45:00.0,16:44.0,31.0,0.0
2013-03-10 22:30:00,Bainbridge,Colman,30:00.0,30:02.0,01:20.0,31.0,2.0
2013-03-11 00:00:00,Bainbridge,Colman,00:00.0,00:00.0,30:58.0,30.0,0.0
2013-03-11 01:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:53.0,30.0,0.0
2013-03-11 04:45:00,Bainbridge,Colman,45:00.0,46:36.0,17:48.0,31.0,96.0
2013-03-11 05:20:00,Bainbridge,Colman,20:00.0,24:17.0,53:58.0,29.0,257.0
2013-03-11 06:20:00,Bainbridge,Colman,20:00.0,20:00.0,49:53.0,29.0,0.0
2013-03-11 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:24.0,31.0,0.0
2013-03-11 07:55:00,Bainbridge,Colman,55:00.0,57:32.0,28:57.0,31.0,152.0
2013-03-11 08:45:00,Bainbridge,Colman,45:00.0,45:55.0,17:36.0,32.0,55.0
2013-03-11 09:40:00,Bainbridge,Colman,40:00.0,40:34.0,10:57.0,30.0,34.0
2013-03-11 10:25:00,Bainbridge,Colman,25:00.0,32:39.0,02:40.0,30.0,459.0
2013-03-11 11:30:00,Bainbridge,Colman,30:00.0,30:38.0,01:34.0,31.0,38.0
2013-03-11 12:20:00,Bainbridge,Colman,20:00.0,20:00.0,52:36.0,32.0,0.0
2013-03-11 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,41:11.0,31.0,0.0
2013-03-11 14:05:00,Bainbridge,Colman,05:00.0,07:06.0,36:37.0,29.0,126.0
2013-03-11 14:55:00,Bainbridge,Colman,55:00.0,55:17.0,29:18.0,34.0,17.0
2013-03-11 15:50:00,Bainbridge,Colman,50:00.0,50:47.0,21:19.0,31.0,47.0
2013-03-11 16:35:00,Bainbridge,Colman,35:00.0,35:32.0,07:19.0,32.0,32.0
2013-03-11 17:30:00,Bainbridge,Colman,30:00.0,32:01.0,02:11.0,30.0,121.0
2013-03-11 18:30:00,Bainbridge,Colman,30:00.0,30:39.0,03:12.0,33.0,39.0
2013-03-11 19:10:00,Bainbridge,Colman,10:00.0,10:00.0,39:39.0,29.0,0.0
2013-03-11 20:10:00,Bainbridge,Colman,10:00.0,10:00.0,43:17.0,33.0,0.0
2013-03-11 20:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:08.0,30.0,0.0
2013-03-11 21:45:00,Bainbridge,Colman,45:00.0,45:49.0,20:03.0,35.0,49.0
2013-03-11 22:35:00,Bainbridge,Colman,35:00.0,35:32.0,09:27.0,34.0,32.0
2013-03-12 00:55:00,Bainbridge,Colman,55:00.0,58:22.0,30:04.0,32.0,202.0
2013-03-12 04:45:00,Bainbridge,Colman,45:00.0,47:03.0,18:34.0,31.0,123.0
2013-03-12 05:20:00,Bainbridge,Colman,20:00.0,21:13.0,52:33.0,31.0,73.0
2013-03-12 06:20:00,Bainbridge,Colman,20:00.0,20:26.0,52:13.0,32.0,26.0
2013-03-12 07:05:00,Bainbridge,Colman,05:00.0,05:00.0,36:35.0,31.0,0.0
2013-03-12 07:55:00,Bainbridge,Colman,55:00.0,57:07.0,29:33.0,32.0,127.0
2013-03-12 08:45:00,Bainbridge,Colman,45:00.0,45:00.0,15:41.0,30.0,0.0
2013-03-12 09:40:00,Bainbridge,Colman,40:00.0,41:17.0,13:34.0,32.0,77.0
2013-03-12 10:25:00,Bainbridge,Colman,25:00.0,25:00.0,55:55.0,30.0,0.0
2013-03-12 11:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:14.0,30.0,0.0
2013-03-12 12:20:00,Bainbridge,Colman,20:00.0,20:27.0,51:33.0,31.0,27.0
2013-03-12 13:10:00,Bainbridge,Colman,10:00.0,10:00.0,40:22.0,30.0,0.0
2013-03-12 14:05:00,Bainbridge,Colman,05:00.0,05:00.0,34:49.0,29.0,0.0
2013-03-12 14:55:00,Bainbridge,Colman,55:00.0,55:00.0,25:16.0,30.0,0.0
2013-03-12 15:50:00,Bainbridge,Colman,50:00.0,51:02.0,20:40.0,29.0,62.0
2013-03-12 16:35:00,Bainbridge,Colman,35:00.0,35:05.0,06:29.0,31.0,5.0
2013-03-12 17:30:00,Bainbridge,Colman,30:00.0,30:00.0,00:26.0,30.0,0.0
